Row Number,PlayerXPosition,PlayerYPosition,GoalXPosition,GoalYPosition,DesiredMoveXPosition,DesiredMoveYPosition
3955,-8,-7,-3,2,1,1
3956,7,0,-3,2,-1,1
3957,-13,4,-3,2,1,-1
3958,2,8,-3,2,-1,-1
3959,0,-3,-3,2,-1,1
3960,-13,-7,-3,2,1,1
3961,-6,0,0,-5,1,-1
3962,-1,0,0,-5,1,-1
3963,9,-1,0,-5,-1,-1
3964,0,-8,0,-5,0,1
3965,2,2,0,-5,-1,-1
3966,-13,-2,0,-5,1,-1
3967,16,-6,0,-5,-1,1
3968,-16,-2,0,-5,1,-1
3969,5,-3,0,-5,-1,-1
3970,16,-4,0,-5,-1,-1
3971,-12,4,0,-5,1,-1
3972,-10,5,0,-5,1,-1
3973,13,5,0,-5,-1,-1
3974,7,-3,0,-5,-1,-1
3975,-6,7,0,-5,1,-1
3976,15,-4,0,-5,-1,-1
3977,7,5,0,-5,-1,-1
3978,-15,7,0,-5,1,-1
3979,6,-7,0,-5,-1,1
3980,-4,8,0,-5,1,-1
3981,-12,5,0,-5,1,-1
3982,16,-2,0,-5,-1,-1
3983,-10,-6,0,-5,1,1
3984,10,2,0,-5,-1,-1
3985,1,4,0,-5,-1,-1
3986,-14,-3,0,-5,1,-1
3987,-17,0,0,-5,1,-1
3988,-18,-2,0,-5,1,-1
3989,10,3,0,-5,-1,-1
3990,16,-8,0,-5,-1,1
3991,16,-1,2,7,-1,1
3992,5,6,2,7,-1,1
3993,-9,0,2,7,1,1
3994,12,7,2,7,-1,0
3995,-14,-6,2,7,1,1
3996,13,-1,2,7,-1,1
3997,4,2,2,7,-1,1
3998,-18,3,2,7,1,1
3999,-9,3,2,7,1,1
4000,-11,0,2,7,1,1
4001,-1,4,2,7,1,1
4002,-13,-8,2,7,1,1
4003,2,1,2,7,0,1
4004,6,-1,2,7,-1,1
4005,-16,1,2,7,1,1
4006,-2,7,2,7,1,0
4007,16,8,2,7,-1,-1
4008,-13,2,2,7,1,1
4009,18,-3,2,7,-1,1
4010,-3,1,2,7,1,1
4011,18,0,2,7,-1,1
4012,-14,4,2,7,1,1
4013,-6,0,2,7,1,1
4014,4,-6,2,7,-1,1
4015,2,2,2,7,0,1
4016,4,3,2,7,-1,1
4017,13,4,2,7,-1,1
4018,16,6,2,7,-1,1
4019,18,6,2,7,-1,1
4020,10,0,2,7,-1,1
4021,11,6,5,-4,-1,-1
4022,15,-2,5,-4,-1,-1
4023,14,8,5,-4,-1,-1
4024,2,-6,5,-4,1,1
4025,5,2,5,-4,0,-1
4026,0,-8,5,-4,1,1
4027,-12,4,5,-4,1,-1
4028,-10,5,5,-4,1,-1
4029,-1,0,5,-4,1,-1
4030,-1,8,5,-4,1,-1
4031,-2,6,5,-4,1,-1
4032,1,-8,5,-4,1,1
4033,3,6,5,-4,1,-1
4034,-1,5,5,-4,1,-1
4035,15,0,5,-4,-1,-1
4036,-16,7,5,-4,1,-1
4037,8,-2,5,-4,-1,-1
4038,-10,-1,5,-4,1,-1
4039,-7,-3,5,-4,1,-1
4040,4,4,5,-4,1,-1
4041,-6,1,5,-4,1,-1
4042,11,3,5,-4,-1,-1
4043,-6,0,5,-4,1,-1
4044,-7,-7,5,-4,1,1
4045,17,-7,5,-4,-1,1
4046,-8,8,5,-4,1,-1
4047,9,-2,5,-4,-1,-1
4048,-16,8,5,-4,1,-1
4049,-5,3,5,-4,1,-1
4050,9,-5,5,-4,-1,1
4051,-14,5,-4,1,1,-1
4052,-2,0,-4,1,-1,1
4053,15,3,-4,1,-1,-1
4054,4,-1,-4,1,-1,1
4055,-14,-1,-4,1,1,1
4056,-15,8,-4,1,1,-1
4057,-16,4,-4,1,1,-1
4058,5,-8,-4,1,-1,1
4059,-1,3,-4,1,-1,-1
4060,-1,5,-4,1,-1,-1
4061,12,-8,-4,1,-1,1
4062,-9,-5,-4,1,1,1
4063,-1,6,-4,1,-1,-1
4064,-9,5,-4,1,1,-1
4065,-9,-5,-4,1,1,1
4066,-12,-4,-4,1,1,1
4067,-15,-2,-4,1,1,1
4068,-12,1,-4,1,1,0
4069,16,7,-4,1,-1,-1
4070,-8,-6,-4,1,1,1
4071,15,2,-4,1,-1,-1
4072,-18,4,-4,1,1,-1
4073,5,0,-4,1,-1,1
4074,-9,2,-4,1,1,-1
4075,13,0,-4,1,-1,1
4076,-4,-3,-4,1,0,1
4077,18,0,-4,1,-1,1
4078,7,-5,-4,1,-1,1
4079,6,-1,-4,1,-1,1
4080,-14,-6,-4,1,1,1
4081,-7,-5,0,3,1,1
4082,-16,-7,0,3,1,1
4083,-16,4,0,3,1,-1
4084,-6,2,0,3,1,1
4085,15,-7,0,3,-1,1
4086,-8,-7,0,3,1,1
4087,-5,4,0,3,1,-1
4088,-10,-6,0,3,1,1
4089,-13,1,0,3,1,1
4090,3,-3,0,3,-1,1
4091,1,-7,0,3,-1,1
4092,-18,-8,0,3,1,1
4093,-18,5,0,3,1,-1
4094,15,0,0,3,-1,1
4095,-6,7,0,3,1,-1
4096,-1,-2,0,3,1,1
4097,-15,5,0,3,1,-1
4098,16,1,0,3,-1,1
4099,14,-3,0,3,-1,1
4100,-11,-4,0,3,1,1
4101,3,6,0,3,-1,-1
4102,16,7,0,3,-1,-1
4103,1,-4,0,3,-1,1
4104,1,-7,0,3,-1,1
4105,-6,1,0,3,1,1
4106,5,5,0,3,-1,-1
4107,9,-4,0,3,-1,1
4108,-11,8,0,3,1,-1
4109,-16,-3,0,3,1,1
4110,6,7,0,3,-1,-1
4111,-1,1,11,3,1,1
4112,-3,1,11,3,1,1
4113,-1,2,11,3,1,1
4114,-10,-7,11,3,1,1
4115,7,6,11,3,1,-1
4116,10,-6,11,3,1,1
4117,15,-5,11,3,-1,1
4118,-11,-7,11,3,1,1
4119,11,-6,11,3,0,1
4120,-16,-4,11,3,1,1
4121,-15,1,11,3,1,1
4122,6,-8,11,3,1,1
4123,5,3,11,3,1,0
4124,2,-6,11,3,1,1
4125,3,7,11,3,1,-1
4126,-13,6,11,3,1,-1
4127,7,-6,11,3,1,1
4128,3,-5,11,3,1,1
4129,18,5,11,3,-1,-1
4130,3,0,11,3,1,1
4131,-16,4,11,3,1,-1
4132,-1,3,11,3,1,0
4133,-8,6,11,3,1,-1
4134,-1,6,11,3,1,-1
4135,13,-8,11,3,-1,1
4136,9,8,11,3,1,-1
4137,1,-8,11,3,1,1
4138,-1,-5,11,3,1,1
4139,6,-2,11,3,1,1
4140,3,-5,11,3,1,1
4141,15,-8,4,0,-1,1
4142,5,3,4,0,-1,-1
4143,-3,6,4,0,1,-1
4144,0,5,4,0,1,-1
4145,-2,-4,4,0,1,1
4146,-5,-4,4,0,1,1
4147,-1,2,4,0,1,-1
4148,-15,-5,4,0,1,1
4149,18,-8,4,0,-1,1
4150,13,-2,4,0,-1,1
4151,5,-7,4,0,-1,1
4152,3,6,4,0,1,-1
4153,14,1,4,0,-1,-1
4154,-5,6,4,0,1,-1
4155,7,7,4,0,-1,-1
4156,-8,0,4,0,1,0
4157,17,-5,4,0,-1,1
4158,-11,-7,4,0,1,1
4159,11,-8,4,0,-1,1
4160,-10,-8,4,0,1,1
4161,5,4,4,0,-1,-1
4162,-8,-8,4,0,1,1
4163,11,0,4,0,-1,0
4164,10,0,4,0,-1,0
4165,0,5,4,0,1,-1
4166,-5,5,4,0,1,-1
4167,-12,-3,4,0,1,1
4168,15,-2,4,0,-1,1
4169,-6,-3,4,0,1,1
4170,13,6,4,0,-1,-1
4171,13,3,16,-5,1,-1
4172,-5,2,16,-5,1,-1
4173,-1,2,16,-5,1,-1
4174,-15,-3,16,-5,1,-1
4175,-16,-2,16,-5,1,-1
4176,-6,-4,16,-5,1,-1
4177,14,-2,16,-5,1,-1
4178,-10,-6,16,-5,1,1
4179,12,-5,16,-5,1,0
4180,4,7,16,-5,1,-1
4181,7,7,16,-5,1,-1
4182,11,-6,16,-5,1,1
4183,-13,-8,16,-5,1,1
4184,14,2,16,-5,1,-1
4185,6,-1,16,-5,1,-1
4186,10,2,16,-5,1,-1
4187,-2,4,16,-5,1,-1
4188,7,-1,16,-5,1,-1
4189,12,-3,16,-5,1,-1
4190,1,-3,16,-5,1,-1
4191,-1,-2,16,-5,1,-1
4192,-16,-7,16,-5,1,1
4193,-18,5,16,-5,1,-1
4194,-9,0,16,-5,1,-1
4195,-14,2,16,-5,1,-1
4196,-17,-3,16,-5,1,-1
4197,2,-3,16,-5,1,-1
4198,9,4,16,-5,1,-1
4199,12,-2,16,-5,1,-1
4200,-2,2,16,-5,1,-1
4201,7,3,9,7,1,1
4202,5,-1,9,7,1,1
4203,17,-6,9,7,-1,1
4204,-15,-3,9,7,1,1
4205,-15,5,9,7,1,1
4206,-12,-4,9,7,1,1
4207,-11,-3,9,7,1,1
4208,-18,-4,9,7,1,1
4209,-3,-7,9,7,1,1
4210,2,3,9,7,1,1
4211,15,3,9,7,-1,1
4212,6,-2,9,7,1,1
4213,-16,-5,9,7,1,1
4214,10,0,9,7,-1,1
4215,-17,-3,9,7,1,1
4216,15,-4,9,7,-1,1
4217,-8,-5,9,7,1,1
4218,-10,7,9,7,1,0
4219,-7,-2,9,7,1,1
4220,-16,0,9,7,1,1
4221,-4,-8,9,7,1,1
4222,-7,4,9,7,1,1
4223,-12,-7,9,7,1,1
4224,-17,-6,9,7,1,1
4225,-5,1,9,7,1,1
4226,-14,-6,9,7,1,1
4227,9,-2,9,7,0,1
4228,-9,-3,9,7,1,1
4229,-7,-7,9,7,1,1
4230,-7,-1,9,7,1,1
4231,11,-4,16,3,1,1
4232,-6,5,16,3,1,-1
4233,4,6,16,3,1,-1
4234,2,0,16,3,1,1
4235,5,3,16,3,1,0
4236,4,-1,16,3,1,1
4237,6,8,16,3,1,-1
4238,-6,7,16,3,1,-1
4239,5,8,16,3,1,-1
4240,-1,4,16,3,1,-1
4241,6,-8,16,3,1,1
4242,7,-1,16,3,1,1
4243,7,0,16,3,1,1
4244,-2,-8,16,3,1,1
4245,-16,-5,16,3,1,1
4246,13,-7,16,3,1,1
4247,12,-3,16,3,1,1
4248,8,7,16,3,1,-1
4249,5,6,16,3,1,-1
4250,8,3,16,3,1,0
4251,-11,-3,16,3,1,1
4252,-16,-7,16,3,1,1
4253,-5,-5,16,3,1,1
4254,-7,-4,16,3,1,1
4255,1,8,16,3,1,-1
4256,-18,-6,16,3,1,1
4257,1,-3,16,3,1,1
4258,-12,5,16,3,1,-1
4259,0,-5,16,3,1,1
4260,12,-4,16,3,1,1
4261,-10,-7,7,2,1,1
4262,-1,1,7,2,1,1
4263,11,-7,7,2,-1,1
4264,-13,4,7,2,1,-1
4265,15,8,7,2,-1,-1
4266,-2,1,7,2,1,1
4267,-16,1,7,2,1,1
4268,-3,-2,7,2,1,1
4269,-17,6,7,2,1,-1
4270,17,2,7,2,-1,0
4271,9,-6,7,2,-1,1
4272,16,8,7,2,-1,-1
4273,13,3,7,2,-1,-1
4274,-15,5,7,2,1,-1
4275,11,-8,7,2,-1,1
4276,-14,1,7,2,1,1
4277,9,-5,7,2,-1,1
4278,-2,3,7,2,1,-1
4279,5,0,7,2,1,1
4280,-16,5,7,2,1,-1
4281,-3,-1,7,2,1,1
4282,-1,-5,7,2,1,1
4283,12,0,7,2,-1,1
4284,2,0,7,2,1,1
4285,10,-6,7,2,-1,1
4286,-3,8,7,2,1,-1
4287,-12,6,7,2,1,-1
4288,-12,-6,7,2,1,1
4289,10,7,7,2,-1,-1
4290,1,-7,7,2,1,1
4291,16,-6,15,1,-1,1
4292,18,-8,15,1,-1,1
4293,-6,4,15,1,1,-1
4294,-10,5,15,1,1,-1
4295,10,1,15,1,1,0
4296,-2,0,15,1,1,1
4297,-4,3,15,1,1,-1
4298,-5,7,15,1,1,-1
4299,17,-6,15,1,-1,1
4300,10,-2,15,1,1,1
4301,2,0,15,1,1,1
4302,-9,2,15,1,1,-1
4303,6,-3,15,1,1,1
4304,13,-2,15,1,1,1
4305,-13,8,15,1,1,-1
4306,-16,0,15,1,1,1
4307,1,-4,15,1,1,1
4308,16,-5,15,1,-1,1
4309,3,3,15,1,1,-1
4310,0,-7,15,1,1,1
4311,-1,-6,15,1,1,1
4312,-12,-2,15,1,1,1
4313,2,4,15,1,1,-1
4314,-15,-2,15,1,1,1
4315,-16,0,15,1,1,1
4316,-8,1,15,1,1,0
4317,-3,4,15,1,1,-1
4318,11,0,15,1,1,1
4319,-6,1,15,1,1,0
4320,-6,-2,15,1,1,1
4321,4,-1,-17,1,-1,1
4322,0,-3,-17,1,-1,1
4323,-2,4,-17,1,-1,-1
4324,-6,2,-17,1,-1,-1
4325,14,3,-17,1,-1,-1
4326,14,2,-17,1,-1,-1
4327,1,1,-17,1,-1,0
4328,-3,5,-17,1,-1,-1
4329,10,3,-17,1,-1,-1
4330,-3,4,-17,1,-1,-1
4331,-16,-2,-17,1,-1,1
4332,5,-8,-17,1,-1,1
4333,3,-4,-17,1,-1,1
4334,18,2,-17,1,-1,-1
4335,7,-1,-17,1,-1,1
4336,-6,-2,-17,1,-1,1
4337,10,-5,-17,1,-1,1
4338,-11,5,-17,1,-1,-1
4339,-16,-8,-17,1,-1,1
4340,6,5,-17,1,-1,-1
4341,6,5,-17,1,-1,-1
4342,-16,-4,-17,1,-1,1
4343,-1,5,-17,1,-1,-1
4344,-3,5,-17,1,-1,-1
4345,-12,-4,-17,1,-1,1
4346,-17,5,-17,1,0,-1
4347,-8,-6,-17,1,-1,1
4348,-4,-7,-17,1,-1,1
4349,-12,-5,-17,1,-1,1
4350,-1,3,-17,1,-1,-1
4351,-14,-1,-6,-5,1,-1
4352,11,7,-6,-5,-1,-1
4353,-15,2,-6,-5,1,-1
4354,2,3,-6,-5,-1,-1
4355,13,-7,-6,-5,-1,1
4356,-11,1,-6,-5,1,-1
4357,-10,-3,-6,-5,1,-1
4358,-12,8,-6,-5,1,-1
4359,-3,-7,-6,-5,-1,1
4360,3,-3,-6,-5,-1,-1
4361,18,5,-6,-5,-1,-1
4362,-10,-2,-6,-5,1,-1
4363,-11,-6,-6,-5,1,1
4364,-2,6,-6,-5,-1,-1
4365,13,7,-6,-5,-1,-1
4366,11,-7,-6,-5,-1,1
4367,-17,3,-6,-5,1,-1
4368,9,-7,-6,-5,-1,1
4369,5,0,-6,-5,-1,-1
4370,-7,5,-6,-5,1,-1
4371,-15,0,-6,-5,1,-1
4372,-3,-3,-6,-5,-1,-1
4373,-3,-3,-6,-5,-1,-1
4374,-7,2,-6,-5,1,-1
4375,5,-2,-6,-5,-1,-1
4376,1,7,-6,-5,-1,-1
4377,0,3,-6,-5,-1,-1
4378,12,7,-6,-5,-1,-1
4379,17,-4,-6,-5,-1,-1
4380,-15,-2,-6,-5,1,-1
4381,-1,-6,-13,1,-1,1
4382,16,4,-13,1,-1,-1
4383,10,-7,-13,1,-1,1
4384,-6,4,-13,1,-1,-1
4385,-2,-2,-13,1,-1,1
4386,-7,6,-13,1,-1,-1
4387,-10,1,-13,1,-1,0
4388,2,-7,-13,1,-1,1
4389,4,-8,-13,1,-1,1
4390,-10,-6,-13,1,-1,1
4391,18,-8,-13,1,-1,1
4392,5,-7,-13,1,-1,1
4393,-4,-5,-13,1,-1,1
4394,-4,-1,-13,1,-1,1
4395,2,4,-13,1,-1,-1
4396,2,2,-13,1,-1,-1
4397,0,-5,-13,1,-1,1
4398,14,3,-13,1,-1,-1
4399,12,-8,-13,1,-1,1
4400,-8,6,-13,1,-1,-1
4401,-17,2,-13,1,1,-1
4402,4,-2,-13,1,-1,1
4403,8,5,-13,1,-1,-1
4404,16,-7,-13,1,-1,1
4405,-14,-7,-13,1,1,1
4406,3,-8,-13,1,-1,1
4407,9,-5,-13,1,-1,1
4408,4,1,-13,1,-1,0
4409,11,-8,-13,1,-1,1
4410,6,-3,-13,1,-1,1
4411,18,-1,-15,-3,-1,-1
4412,6,-7,-15,-3,-1,1
4413,-7,8,-15,-3,-1,-1
4414,8,0,-15,-3,-1,-1
4415,-15,7,-15,-3,0,-1
4416,7,-6,-15,-3,-1,1
4417,7,6,-15,-3,-1,-1
4418,6,-2,-15,-3,-1,-1
4419,12,0,-15,-3,-1,-1
4420,-15,5,-15,-3,0,-1
4421,-12,2,-15,-3,-1,-1
4422,-5,-1,-15,-3,-1,-1
4423,1,7,-15,-3,-1,-1
4424,-10,8,-15,-3,-1,-1
4425,14,7,-15,-3,-1,-1
4426,-14,1,-15,-3,-1,-1
4427,-7,1,-15,-3,-1,-1
4428,-12,3,-15,-3,-1,-1
4429,-5,-8,-15,-3,-1,1
4430,-3,-3,-15,-3,-1,0
4431,-15,-6,-15,-3,0,1
4432,-11,-2,-15,-3,-1,-1
4433,13,6,-15,-3,-1,-1
4434,9,-8,-15,-3,-1,1
4435,-18,1,-15,-3,1,-1
4436,-13,1,-15,-3,-1,-1
4437,-8,3,-15,-3,-1,-1
4438,-3,-7,-15,-3,-1,1
4439,-1,-5,-15,-3,-1,1
4440,14,6,-15,-3,-1,-1
4441,-2,-3,-18,-4,-1,-1
4442,17,-1,-18,-4,-1,-1
4443,-10,2,-18,-4,-1,-1
4444,-2,-6,-18,-4,-1,1
4445,13,8,-18,-4,-1,-1
4446,-9,1,-18,-4,-1,-1
4447,16,-3,-18,-4,-1,-1
4448,-2,4,-18,-4,-1,-1
4449,7,-5,-18,-4,-1,1
4450,0,7,-18,-4,-1,-1
4451,-15,2,-18,-4,-1,-1
4452,3,2,-18,-4,-1,-1
4453,15,-6,-18,-4,-1,1
4454,-13,5,-18,-4,-1,-1
4455,4,2,-18,-4,-1,-1
4456,7,-2,-18,-4,-1,-1
4457,-3,-5,-18,-4,-1,1
4458,-9,-6,-18,-4,-1,1
4459,-13,8,-18,-4,-1,-1
4460,-8,1,-18,-4,-1,-1
4461,-8,7,-18,-4,-1,-1
4462,16,-8,-18,-4,-1,1
4463,-12,-1,-18,-4,-1,-1
4464,-1,-5,-18,-4,-1,1
4465,-1,-4,-18,-4,-1,0
4466,10,-5,-18,-4,-1,1
4467,6,3,-18,-4,-1,-1
4468,-12,-4,-18,-4,-1,0
4469,-13,-6,-18,-4,-1,1
4470,3,-1,-18,-4,-1,-1
4471,-8,8,9,-3,1,-1
4472,-16,6,9,-3,1,-1
4473,-15,0,9,-3,1,-1
4474,-8,-3,9,-3,1,0
4475,-16,7,9,-3,1,-1
4476,4,-6,9,-3,1,1
4477,-6,7,9,-3,1,-1
4478,-12,4,9,-3,1,-1
4479,-10,0,9,-3,1,-1
4480,1,3,9,-3,1,-1
4481,-18,1,9,-3,1,-1
4482,6,-6,9,-3,1,1
4483,-5,5,9,-3,1,-1
4484,-12,5,9,-3,1,-1
4485,-18,5,9,-3,1,-1
4486,-2,-1,9,-3,1,-1
4487,-12,-3,9,-3,1,0
4488,-5,-2,9,-3,1,-1
4489,-2,-7,9,-3,1,1
4490,-14,5,9,-3,1,-1
4491,17,6,9,-3,-1,-1
4492,1,1,9,-3,1,-1
4493,3,-4,9,-3,1,1
4494,6,3,9,-3,1,-1
4495,7,6,9,-3,1,-1
4496,15,-3,9,-3,-1,0
4497,-7,-4,9,-3,1,1
4498,-11,4,9,-3,1,-1
4499,3,-3,9,-3,1,0
4500,3,-8,9,-3,1,1
4501,7,5,13,3,1,-1
4502,-14,-5,13,3,1,1
4503,15,0,13,3,-1,1
4504,14,-3,13,3,-1,1
4505,12,-2,13,3,1,1
4506,3,3,13,3,1,0
4507,-4,-3,13,3,1,1
4508,2,5,13,3,1,-1
4509,-10,-3,13,3,1,1
4510,-2,-3,13,3,1,1
4511,-2,1,13,3,1,1
4512,-2,3,13,3,1,0
4513,-9,-3,13,3,1,1
4514,17,-5,13,3,-1,1
4515,16,7,13,3,-1,-1
4516,-17,-1,13,3,1,1
4517,15,-3,13,3,-1,1
4518,4,1,13,3,1,1
4519,4,-8,13,3,1,1
4520,13,-6,13,3,0,1
4521,1,6,13,3,1,-1
4522,0,6,13,3,1,-1
4523,-7,8,13,3,1,-1
4524,16,4,13,3,-1,-1
4525,0,1,13,3,1,1
4526,8,8,13,3,1,-1
4527,-7,-3,13,3,1,1
4528,3,0,13,3,1,1
4529,-12,7,13,3,1,-1
4530,-11,7,13,3,1,-1
4531,-10,-1,-17,1,-1,1
4532,12,6,-17,1,-1,-1
4533,-9,2,-17,1,-1,-1
4534,14,-3,-17,1,-1,1
4535,11,-1,-17,1,-1,1
4536,-4,1,-17,1,-1,0
4537,-17,-6,-17,1,0,1
4538,-16,-7,-17,1,-1,1
4539,15,0,-17,1,-1,1
4540,-16,8,-17,1,-1,-1
4541,-16,-8,-17,1,-1,1
4542,-9,-8,-17,1,-1,1
4543,9,5,-17,1,-1,-1
4544,4,6,-17,1,-1,-1
4545,-8,6,-17,1,-1,-1
4546,11,5,-17,1,-1,-1
4547,-6,-5,-17,1,-1,1
4548,12,1,-17,1,-1,0
4549,-16,-8,-17,1,-1,1
4550,15,-6,-17,1,-1,1
4551,3,7,-17,1,-1,-1
4552,0,-1,-17,1,-1,1
4553,13,2,-17,1,-1,-1
4554,-9,6,-17,1,-1,-1
4555,14,8,-17,1,-1,-1
4556,7,-4,-17,1,-1,1
4557,9,-5,-17,1,-1,1
4558,-15,7,-17,1,-1,-1
4559,9,8,-17,1,-1,-1
4560,-11,-1,-17,1,-1,1
4561,-12,0,-10,4,1,1
4562,4,-1,-10,4,-1,1
4563,-10,-8,-10,4,0,1
4564,13,2,-10,4,-1,1
4565,-7,6,-10,4,-1,-1
4566,12,-7,-10,4,-1,1
4567,13,7,-10,4,-1,-1
4568,13,-7,-10,4,-1,1
4569,12,-3,-10,4,-1,1
4570,1,1,-10,4,-1,1
4571,-14,-6,-10,4,1,1
4572,-10,-8,-10,4,0,1
4573,7,-1,-10,4,-1,1
4574,-14,5,-10,4,1,-1
4575,-5,-4,-10,4,-1,1
4576,5,7,-10,4,-1,-1
4577,6,4,-10,4,-1,0
4578,-7,-3,-10,4,-1,1
4579,7,0,-10,4,-1,1
4580,13,4,-10,4,-1,0
4581,-10,-1,-10,4,0,1
4582,14,-5,-10,4,-1,1
4583,10,8,-10,4,-1,-1
4584,-10,-6,-10,4,0,1
4585,6,6,-10,4,-1,-1
4586,3,3,-10,4,-1,1
4587,-13,-6,-10,4,1,1
4588,17,-3,-10,4,-1,1
4589,17,8,-10,4,-1,-1
4590,-2,3,-10,4,-1,1
4591,6,-5,11,6,1,1
4592,3,0,11,6,1,1
4593,-18,-8,11,6,1,1
4594,-9,-1,11,6,1,1
4595,5,-5,11,6,1,1
4596,-3,0,11,6,1,1
4597,7,4,11,6,1,1
4598,-10,4,11,6,1,1
4599,-16,1,11,6,1,1
4600,-10,4,11,6,1,1
4601,3,-5,11,6,1,1
4602,8,8,11,6,1,-1
4603,-3,8,11,6,1,-1
4604,2,1,11,6,1,1
4605,4,-7,11,6,1,1
4606,-6,-1,11,6,1,1
4607,-5,1,11,6,1,1
4608,8,-6,11,6,1,1
4609,-14,4,11,6,1,1
4610,-7,-5,11,6,1,1
4611,-1,1,11,6,1,1
4612,15,-2,11,6,-1,1
4613,9,3,11,6,1,1
4614,18,1,11,6,-1,1
4615,16,-7,11,6,-1,1
4616,15,8,11,6,-1,-1
4617,5,-1,11,6,1,1
4618,-5,7,11,6,1,-1
4619,-4,-5,11,6,1,1
4620,0,8,11,6,1,-1
4621,12,2,-1,-1,-1,-1
4622,-1,-5,-1,-1,0,1
4623,-17,-3,-1,-1,1,1
4624,16,-8,-1,-1,-1,1
4625,-12,3,-1,-1,1,-1
4626,5,-4,-1,-1,-1,1
4627,1,2,-1,-1,-1,-1
4628,0,4,-1,-1,-1,-1
4629,-6,-2,-1,-1,1,1
4630,15,7,-1,-1,-1,-1
4631,-15,-2,-1,-1,1,1
4632,8,8,-1,-1,-1,-1
4633,11,4,-1,-1,-1,-1
4634,13,6,-1,-1,-1,-1
4635,13,7,-1,-1,-1,-1
4636,-15,-2,-1,-1,1,1
4637,11,3,-1,-1,-1,-1
4638,12,1,-1,-1,-1,-1
4639,-3,3,-1,-1,1,-1
4640,9,0,-1,-1,-1,-1
4641,-13,-6,-1,-1,1,1
4642,8,7,-1,-1,-1,-1
4643,-6,5,-1,-1,1,-1
4644,-11,-2,-1,-1,1,1
4645,-15,5,-1,-1,1,-1
4646,-5,-2,-1,-1,1,1
4647,-12,2,-1,-1,1,-1
4648,-14,1,-1,-1,1,-1
4649,0,-7,-1,-1,-1,1
4650,2,4,-1,-1,-1,-1
4651,18,2,-1,2,-1,0
4652,14,-7,-1,2,-1,1
4653,-15,5,-1,2,1,-1
4654,-9,3,-1,2,1,-1
4655,-16,-5,-1,2,1,1
4656,-14,-8,-1,2,1,1
4657,-13,2,-1,2,1,0
4658,12,-2,-1,2,-1,1
4659,-16,6,-1,2,1,-1
4660,17,-8,-1,2,-1,1
4661,-2,-8,-1,2,1,1
4662,9,-3,-1,2,-1,1
4663,2,3,-1,2,-1,-1
4664,16,1,-1,2,-1,1
4665,-16,-2,-1,2,1,1
4666,-3,8,-1,2,1,-1
4667,8,-1,-1,2,-1,1
4668,9,-7,-1,2,-1,1
4669,7,-6,-1,2,-1,1
4670,17,-1,-1,2,-1,1
4671,14,-2,-1,2,-1,1
4672,-12,-2,-1,2,1,1
4673,12,0,-1,2,-1,1
4674,-16,-6,-1,2,1,1
4675,6,4,-1,2,-1,-1
4676,-4,-6,-1,2,1,1
4677,-12,7,-1,2,1,-1
4678,10,3,-1,2,-1,-1
4679,-18,3,-1,2,1,-1
4680,7,1,-1,2,-1,1
4681,16,1,-6,2,-1,1
4682,6,-4,-6,2,-1,1
4683,-2,8,-6,2,-1,-1
4684,7,3,-6,2,-1,-1
4685,-12,8,-6,2,1,-1
4686,1,4,-6,2,-1,-1
4687,3,-8,-6,2,-1,1
4688,-6,-7,-6,2,0,1
4689,5,-7,-6,2,-1,1
4690,4,-4,-6,2,-1,1
4691,-8,8,-6,2,1,-1
4692,-17,1,-6,2,1,1
4693,6,6,-6,2,-1,-1
4694,8,6,-6,2,-1,-1
4695,-1,4,-6,2,-1,-1
4696,-9,-4,-6,2,1,1
4697,3,-8,-6,2,-1,1
4698,-4,-2,-6,2,-1,1
4699,-9,4,-6,2,1,-1
4700,-9,3,-6,2,1,-1
4701,-1,1,-6,2,-1,1
4702,1,-6,-6,2,-1,1
4703,18,-8,-6,2,-1,1
4704,-5,-6,-6,2,-1,1
4705,-3,5,-6,2,-1,-1
4706,1,-3,-6,2,-1,1
4707,-12,7,-6,2,1,-1
4708,4,-6,-6,2,-1,1
4709,14,-7,-6,2,-1,1
4710,-2,-1,-6,2,-1,1
4711,1,7,8,-4,1,-1
4712,-10,-8,8,-4,1,1
4713,12,-3,8,-4,-1,-1
4714,12,-1,8,-4,-1,-1
4715,-2,8,8,-4,1,-1
4716,-12,-3,8,-4,1,-1
4717,11,-3,8,-4,-1,-1
4718,2,-8,8,-4,1,1
4719,15,3,8,-4,-1,-1
4720,-10,6,8,-4,1,-1
4721,7,8,8,-4,1,-1
4722,-13,4,8,-4,1,-1
4723,4,-3,8,-4,1,-1
4724,5,-6,8,-4,1,1
4725,-12,-2,8,-4,1,-1
4726,-8,-3,8,-4,1,-1
4727,3,-2,8,-4,1,-1
4728,7,-1,8,-4,1,-1
4729,7,6,8,-4,1,-1
4730,-12,5,8,-4,1,-1
4731,-6,8,8,-4,1,-1
4732,-2,6,8,-4,1,-1
4733,2,7,8,-4,1,-1
4734,0,-1,8,-4,1,-1
4735,10,-1,8,-4,-1,-1
4736,16,2,8,-4,-1,-1
4737,12,7,8,-4,-1,-1
4738,-10,-3,8,-4,1,-1
4739,18,-4,8,-4,-1,0
4740,13,1,8,-4,-1,-1
4741,-6,2,9,-1,1,-1
4742,-7,8,9,-1,1,-1
4743,-10,0,9,-1,1,-1
